Screen Name,Twitter ID,Tweet Count,Follower Count,Favorites Count,Friends Count,Name,Created,Language,Latitude,Longitude,Location,Party,Extension round
beatflach,123362849,548,1028,287,524,Beat Flach,3/15/10 21:26,de,47.4165001,8.1326599,Auenstein,GLP,0
SusanneSlo,332184640,2180,3028,47,268,Leutenegger Oberholz,7/9/11 10:52,de,47.5358009,7.7114401,Augst,SP,0
cedricwermuth,21436172,3098,17052,92,1145,Cédric Wermuth,2/20/09 21:30,de,47.4806865,8.3101137,Baden,SP,0
BARTHASSAT,158049310,1,241,0,0,LUC BARTHASSAT,6/21/10 16:52,fr,46.1490211,6.10425,Bardonnex,CVP,0
d_stolz,915454916,76,293,0,84,Daniel Stolz,10/30/12 20:38,de,47.5674422,7.5975507,Basel,FDP,0
SchenkerSilvia,303319566,1257,761,456,446,Silvia Schenker,5/22/11 17:26,de,47.5674422,7.5975507,Basel,SP,0
alinetrede,264811652,1361,2113,456,743,aline trede,3/12/11 14:05,en,46.9479222,7.4446085,Berne,GPS,0
BDPSchweiz,226841200,425,657,70,216,BDP Schweiz,12/15/10 6:20,de,46.9479222,7.4446085,Berne,BDP,0
ChristaMarkwald,226922317,382,5890,115,1396,Christa Markwalder,12/15/10 12:40,de,46.9479222,7.4446085,Berne,FDP,0
cwasi,50444931,1752,4736,123,2021,Ch. Wasserfallen,6/24/09 21:22,de,46.9479222,7.4446085,Berne,FDP,0
eviallemann,217706717,242,2975,7,446,Evi Allemann,11/20/10 8:36,de,46.9479222,7.4446085,Berne,SP,0
evppev,50961230,387,1568,71,423,EVP Schweiz,6/26/09 7:19,de,46.9479222,7.4446085,Berne,EVP,0
FDP_Liberalen,39250641,1116,4218,0,2407,FDP.Die Liberalen,5/11/09 13:30,de,46.9479222,7.4446085,Berne,FDP,0
grunliberale,22799864,335,4516,1,105,Grünliberale Schweiz,3/4/09 17:02,de,46.9479222,7.4446085,Berne,GLP,0
ignaziocassis,270609583,161,1384,2,61,Ignazio Cassis,3/22/11 23:03,it,46.9479222,7.4446085,Berne,FDP,0
M_Aebischer,280789941,811,5383,4,725,Matthias Aebischer,4/12/11 1:20,de,46.9479222,7.4446085,Berne,SP,0
nmasshardt,1228066279,35,502,0,315,Nadine Masshardt,2/28/13 17:54,de,46.9479222,7.4446085,Berne,SP,0
B_Haeberli,213648250,30,332,0,1,Brigitte Häberli,11/9/10 13:01,de,47.4481888,8.9222498,Bichelsee,CVP,0
Elisabeth_S_S,263582303,356,601,3,217,Elisabeth Schneider,3/10/11 9:45,de,47.5052109,7.5253501,Biel-Benken,CVP,0
Violapamherd,72560162,245,594,4,27,Viola Amherd,9/8/09 14:06,de,46.3128586,7.9818802,Brig,CVP,0
Valerie_Piller,621159422,17,248,0,167,Valérie Piller,6/28/12 17:26,fr,46.8166775,6.7857512,Cheyres,SP,0
RobiPanta,350198606,844,608,74,291,Roberta Pantani,8/7/11 11:03,it,45.8349334,9.0270226,Chiasso,RR,0
NeirynckJ,132904122,0,130,0,0,Jacques Neirynck,4/14/10 13:51,en,46.5254288,6.56113,Ecublens,CVP,0
AloisGmuer,372157087,21,152,0,0,Alois Gmür,9/12/11 7:42,de,47.1281161,8.744269,Einsiedeln,CVP,0
EdithGraf,246714911,54,473,1,153,Edith Graf-Litscher,2/3/11 9:49,de,47.5573039,8.899407,Frauenfeld,SP,0
enussbi,1052528581,696,1018,48,113,Eric Nussbaumer,1/1/13 12:47,de,47.5055008,7.7080898,Frenkendorf,SP,0
DdeBuman,627501106,31,973,0,690,Dominique de Buman,7/5/12 15:56,fr,46.8016663,7.1455683,Fribourg,CVP,0
Juerg_Grossen,463149099,48,669,0,40,Jürg Grossen,1/13/12 19:43,de,46.5878668,7.6497209,Frutigen,GLP,0
ahodgers,123293237,277,3136,0,65,Antonio Hodgers,3/15/10 16:37,fr,46.1983922,6.1422961,Geneva,GPS,0
CarloSommaruga,157431387,912,1293,22,381,Carlo Sommaruga,6/19/10 20:04,en,46.1983922,6.1422961,Geneva,SP,0
hhiltpold,35465127,1179,2249,41,1028,Hugues Hiltpold,4/26/09 13:35,en,46.1983922,6.1422961,Geneva,FDP,0
ManuelTornare,485885985,636,1196,6,219,Manuel Tornare,2/7/12 17:45,fr,46.1983922,6.1422961,Geneva,SP,0
thegreenpreside,274145004,18,350,0,1,Ueli Leuenberger,3/29/11 20:29,fr,46.1983922,6.1422961,Geneva,GPS,0
votrevoix,379014467,26,210,0,25,LilianeMauryPasquier,9/24/11 6:32,fr,46.1983922,6.1422961,Geneva,SVP,0
zanettiroberto,84155033,293,1251,0,45,Roberto Zanetti,10/21/09 20:27,de,47.1687012,7.5764298,Gerlafingen,SP,0
LandoltMartin,761741430,605,1588,366,301,Martin Landolt,8/16/12 15:19,de,47.0999985,9.0666666,Glarus,BDP,0
MullerAltermatt,458597614,1579,740,143,742,Stefan Müller,1/8/12 18:57,de,47.2958,7.59237,Herbetswil,CVP,0
Ch_Lohr,327254073,45,527,0,58,Christian Lohr,7/1/11 7:41,de,47.6441998,9.1802595,Kreuzlingen,CVP,0
berberatdidier,271271590,107,449,3,123,DidierBerberat,3/24/11 5:28,en,47.111833,6.838226,La Chaux-De-Fonds,SP,0
ada_marra,607353825,345,1821,11,976,Marra Ada,6/13/12 14:48,fr,46.5199617,6.6335971,Lausanne,SP,0
MaireJack,815578430,63,772,1,535,Maire Jacques-André,9/10/12 16:39,fr,46.9981995,6.72931,Les Ponts-de-Martel,SP,0
GTheiler,218951375,0,164,0,2,Theiler Georges,11/23/10 15:12,de,47.0500376,8.3089295,Lucerne,FDP,0
LorenzQuadri,323132835,825,1304,2,63,Lorenzo Quadri,6/24/11 9:28,it,46.0065117,8.9523121,Lugano,RR,0
MarinaCarobbio,847717320,492,1007,56,688,Marina Carobbio,9/26/12 16:40,it,46.2298012,9.0600004,Lumino,SP,0
SchmidFederer,45513818,2376,3352,908,581,Schmid Federer,6/8/09 6:25,de,47.2584991,8.6981602,Männedorf,CVP,0
C_Darbellay,214002886,267,3118,84,120,Christophe Darbellay,11/10/10 9:42,fr,46.1025948,7.0770551,Martigny,CVP,0
lombardi1956,804958800,200,1823,113,71,Filippo Lombardi,9/5/12 16:46,it,45.9556007,8.9451704,Melide,CVP,0
MarcoRomanoPPD,50262858,730,1564,37,1858,Marco Romano,6/24/09 9:37,it,45.8701215,8.9821281,Mendrisio,CVP,0
BernhardGuhl,113616426,1213,652,238,604,Bernhard Guhl,2/12/10 12:19,de,47.4236419,8.3056904,Niederrohrdorf,BDP,0
PascaleBruderer,241509277,104,6878,0,217,Pascale Bruderer,1/22/11 12:38,de,47.4881621,8.2873925,Nussbaumen,SP,0
fderder,619225869,157,1975,0,245,Fathi Derder,6/26/12 14:54,fr,46.5093,6.6616,Pully,FDP,0
jcschwaab,244437560,3209,2613,202,716,Jean Chr. Schwaab,1/29/11 9:11,fr,46.493507,6.735818,Riex,SP,0
I_Chevalley,149008275,321,937,0,53,Isabelle Chevalley,5/28/10 5:06,fr,46.513832,6.260272,Saint-George,GLP,0
MathiasReynard,406232148,1452,2100,216,643,Mathias Reynard,11/6/11 12:39,fr,46.2504311,7.3387198,Savièse,SP,0
JR_Fournier,317667338,0,87,0,0,Jean-René Fournier,6/15/11 8:48,fr,46.2308006,7.3848,Sion,CVP,0
PirminBischof,196646702,0,214,0,0,Pirmin Bischof,9/29/10 16:00,de,47.2086574,7.5379549,Solothurn,CVP,0
PaulRechsteiner,529478391,33,2456,0,118,Paul Rechsteiner,3/19/12 15:41,de,47.4216995,9.3750801,St. Gallen,SP,0
ChrMoergeli,490668732,430,5965,9,335,Christoph Mörgeli,2/12/12 19:54,de,47.2428694,8.7254092,Stäfa,SVP,0
alain_berset,214032204,157,17760,2,141,Alain Berset,11/10/10 11:49,fr,46.818188,8.227512,Switzerland,SP,0
AndreaCaroniAR,442685639,74,1271,0,129,Andrea Caroni,12/21/11 10:50,en,46.818188,8.227512,Switzerland,FDP,0
beaheim,67100346,244,674,0,14,Bea Heim,8/19/09 19:48,de,46.818188,8.227512,Switzerland,SP,0
ChristianLevrat,40872955,643,8028,11,298,Christian Levrat,5/18/09 13:31,de,46.818188,8.227512,Switzerland,SP,0
CVP_PDC,172375021,1902,1984,201,258,CVP PDC PPD PCD,7/29/10 15:19,de,46.818188,8.227512,Switzerland,CVP,0
GrueneCH,240161502,1343,3404,31,701,Grüne Schweiz,1/19/11 8:51,de,46.818188,8.227512,Switzerland,GPS,0
JayBadran,50047040,3096,5937,1480,879,Jacqueline Badran,6/23/09 17:52,de,46.818188,8.227512,Switzerland,SP,0
LuziStamm,350243582,4,274,0,0,Luzi Stamm,8/7/11 12:59,de,46.818188,8.227512,Switzerland,SVP,0
NordmannRoger,778644518,1046,1835,21,187,Roger Nordmann,8/24/12 17:35,fr,46.818188,8.227512,Switzerland,SP,0
PhilippHadorn,75777484,19,269,0,52,Philipp HADORN,9/20/09 12:29,de,46.818188,8.227512,Switzerland,SP,0
spschweiz,40681558,1965,7589,33,810,SP Schweiz,5/17/09 15:57,de,46.818188,8.227512,Switzerland,SP,0
SVPBrunner,61431883,24,2815,0,1,Brunner Toni,7/30/09 8:23,en,46.818188,8.227512,Switzerland,SVP,0
SVPch,168790724,215,830,0,92,SVP Schweiz,7/20/10 20:22,de,46.818188,8.227512,Switzerland,SVP,0
PierreRusconi,468715700,405,1087,208,335,Pierre Rusconi,1/19/12 20:50,it,46.331734,8.8004529,Ticino,SVP,0
RolandFischerNR,569406481,1,121,0,17,Roland Fischer,5/2/12 20:34,de,47.0892982,8.4045401,Udligenswil,GLP,0
ybuttet,271068328,2695,2270,98,901,Yannick Buttet,3/23/11 20:03,fr,46.1904614,7.5449226,Valais,CVP,0
CeslaAmarelle,522653287,78,634,5,149,Cesla Amarelle,3/12/12 22:57,en,46.635696,6.532072,Vaud,SP,0
IsabelleMoret,155823857,207,1816,7,103,Isabelle Moret,6/15/10 7:24,fr,46.5613135,6.536765,Vaud,FDP,0
yferi,227087638,227,988,0,972,Yvonne Feri,12/15/10 21:47,de,47.4642156,8.3264616,Wettingen,SP,0
RuediNoser,304379532,1153,2048,58,335,Ruedi Noser,5/24/11 12:18,de,47.3263066,8.7997303,Wetzikon,FDP,0
lukasreimann,26531313,2580,4656,572,873,Lukas Reimann,3/25/09 16:30,en,47.465441,9.04232,Wil,SVP,0
YvonneGilli,107695453,4,305,0,6,Yvonne Gilli,1/23/10 12:04,de,47.4622002,9.0449896,Wil,GPS,0
jacquelinefehr,187267765,384,3934,50,518,Jacqueline Fehr,9/5/10 19:07,de,47.49995,8.7375646,Winterthur,SP,0
MarkusHutter,323159035,71,869,0,112,Markus Hutter,6/24/11 10:49,de,47.49995,8.7375646,Winterthur,FDP,0
NatalieRickli,190944081,1239,11304,13,564,Natalie Rickli,9/15/10 6:36,de,47.49995,8.7375646,Winterthur,SVP,0
bastiengirod,14077586,985,5607,129,297,Bastien Girod,3/4/08 12:25,en,47.3686498,8.5391825,Zurich,GPS,0
bglaettli,14675346,7413,5769,132,720,Balthasar Glättli,5/6/08 16:27,de,47.3686498,8.5391825,Zurich,GPS,0
F_Leutenegger,314187927,249,4271,2,58,Filippo Leutenegger,6/9/11 21:11,de,47.3686498,8.5391825,Zurich,FDP,0
FelixGutzwiller,28335590,47,1112,3,47,Felix Gutzwiller,4/2/09 13:20,de,47.3686498,8.5391825,Zurich,FDP,0
KathyRiklin,93878848,1099,3469,177,2003,"Kathy Riklin, Zürich",12/1/09 15:20,en,47.3686498,8.5391825,Zurich,CVP,0
atschuemperlin,711945170,6,124,2,0,Andy Tschümperlin,7/23/12 6:48,de,47.0198346,8.6473977,Schwyz,SP,0
BaGysi,2536865558,26,159,7,162,Barbara Gysi,5/31/14 7:44,de,47.4622002,9.0449896,Wil,SP,0
MartinaMunz,780565772,144,242,3,152,Martina Munz,8/25/12 15:54,de,47.683333,8.45,Hallau,SP,0
AlfredHeer,2527505330,21,292,8,368,Alfred Heer,5/27/14 13:47,de,47.5198977,8.5381102,Bülach,SVP,0
DanielVischerNR,1303420374,1,158,0,6,Daniel Vischer,3/26/13 10:37,de,47.3686498,8.5391825,Zurich,GPS,0
RegulaRytz,1530247224,559,842,1,107,Regula Rytz,6/19/13 9:10,de,46.9479222,7.4446085,Berne,GPS,0
MauroPoggia,1014806496,52,256,1,41,Mauro Poggia,12/16/12 9:16,fr,46.1983922,6.1422961,Geneva,RR,0
RobertCramer_GE,2536784770,20,175,4,39,Robert Cramer,5/9/14 9:27,fr,46.1983922,6.1422961,Geneva,GPS,0
BulliardMarbach,1360306513,187,330,9,346,Christine Bulliard,4/17/13 20:24,fr,46.866667,7.316667,Ueberstorf,CVP,0
idamicha,444935177,41,213,13,145,Ida Glanzmann,12/23/11 20:26,de,47.2,7.966667,Altishofen,CVP,0
PetraGoessi,365423665,1,83,0,82,Petra Gössi,8/31/11 12:23,de,47.3686498,8.5391825,Zurich,FDP,0
MarianneStreiff,2226700633,67,247,4,170,Marianne Streiff,12/2/13 13:48,de,47.033333,7.5,Urtenen-Schönbühl,EVP,0
ammannsi,196051480,7,11,1,66,Silvano Ammann,9/28/10 6:03,de,47.3934,8.04312,Aarau,FDP,1
anundfuereuch,442530817,1837,545,1884,502,Claudia Mauchle ☮,12/21/11 6:20,de,47.3934,8.04312,Aarau,SP,1
BeatriceGubser,479773277,8,3,0,12,Beatrice Gubser,1/31/12 19:08,de,47.3934,8.04312,Aarau,CVP,1
CHochreuter,350349473,28391,40,1,113,Clemens Hochreuter,8/7/11 16:40,de,47.3934,8.04312,Aarau,SVP,1
GrueneAarau,2277862982,66,77,16,97,Grüne Aarau,1/5/14 17:11,de,47.3934,8.04312,Aarau,GPS,1
irenenaef,39008335,2,35,0,59,Irene Näf,5/10/09 6:19,de,47.3934,8.04312,Aarau,CVP,1
itmrp,556947163,356,284,106,430,Itamar Piller,4/18/12 15:10,de,47.3934,8.04312,Aarau,GPS,1
jfsaale,307453539,2,28,1,14,jungfreisinnige aale,5/29/11 17:24,de,47.3934,8.04312,Aarau,FDP,1
JUSOAargau,1155222188,60,250,24,316,JUSO Aargau,2/6/13 21:58,de,47.3934,8.04312,Aarau,SP,1
SP_Kt_AG,273980508,14,228,1,36,SP Kanton Aargau,3/29/11 14:05,de,47.3934,8.04312,Aarau,SP,1
FDP_Aarberg,1446669211,4,1,0,6,FDP Aarberg,5/21/13 15:37,de,47.04311,7.27338,Aarberg,FDP,1
gruene_aargau,19389317,2134,768,24,392,Grüne Aargau,1/23/09 10:34,de,47.3876664,8.2554295,Aargau,GPS,1
JungeCVP_Aargau,2342425957,20,80,14,144,JCVP Aargau,2/13/14 18:42,de,47.3876664,8.2554295,Aargau,CVP,1
paula__abigail,523197324,145,50,91,46,Paula Abigail,3/13/12 12:23,de,47.3876664,8.2554295,Aargau,SP,1
zollingersven,495105424,440,211,407,492,Sven Zollinger,2/17/12 16:12,de,47.338154,8.763464,Aathal-Seegräben,FDP,1
Glenn_Steiger,439500471,334,107,175,170,Glenn Steiger,12/17/11 21:25,de,47.1746407,8.3546104,Abtwil,CVP,1
peterschaub,43526451,31,94,2,36,Peter Schaub,5/30/09 13:20,de,47.1746407,8.3546104,Abtwil,SVP,1
zaengerle,249371715,296,136,0,66,Pius Zängerle,2/8/11 22:35,de,47.0707597,8.3665612,Adligenswil,CVP,1
chri_koch,2274421039,44,54,12,55,Christine Koch,1/3/14 12:08,de,47.4683347,7.5945409,Aesch,SP,1
JanKirchmayr,476686304,1162,319,706,349,Jan Kirchmayr,1/28/12 11:32,de,47.4683347,7.5945409,Aesch,SP,1
PaulineHaering,225939918,229,77,286,78,Pauline Häring,12/12/10 21:41,de,47.4683347,7.5945409,Aesch,CVP,1
SPAeschPfeff,1680713539,26,30,1,31,SP Aesch-Pfeffingen,8/18/13 13:07,de,47.4683347,7.5945409,Aesch,SP,1
LukasManser,474779455,762,276,163,585,Lukas Manser,1/26/12 10:20,de,47.52654,9.03093,Affeltrangen,FDP,1
PhilippBuechner,228152260,1138,328,1445,460,Philipp Büchner,12/18/10 21:50,de,47.2762985,8.4579401,Affoltern am Albis,CVP,1
CBarbezat,2225511675,56,25,31,86,Christophe Barbezat,12/14/13 16:25,fr,46.3210983,6.95332,Aigle,CVP,1
Chuebu,187809373,779,143,634,350,Stefan Kesselring,9/7/10 5:50,de,46.9146996,7.52422,Allmendingen,FDP,1
ThomasPfaff,20470951,221,59,3,32,Thomas Pfaff,2/9/09 21:51,de,47.5504749,7.5355563,Allschwil,SP,1
Bloechlinger_P,2340290748,30,11,2,38,Pascal Blöchlinger,2/12/14 12:53,de,46.8778929,8.6405494,Altdorf,SVP,1
ChristophFGraf,255008496,1248,441,12,780,Christoph Graf,2/20/11 13:35,de,47.377791,9.5498171,Altstätten,FDP,1
roth_urs,1318591207,0,3,0,31,Urs Roth,3/31/13 15:25,de,47.1491606,9.141151,Amden,CVP,1
maberner,313901005,91,60,0,57,Markus Berner,6/9/11 11:55,de,47.5299198,9.3107061,Amriswil,BDP,1
UDCAnniviers,2225102394,0,12,0,20,UDC Anniviers,12/1/13 15:03,fr,46.2,7.5833333,Anniviers,SVP,1
jungfreisinnAR,304906464,25,61,0,44,jungfreisinnige AR,5/25/11 9:29,de,47.3308044,9.4087063,Appenzell,FDP,1
sp_appeninner,704830964,85,109,3,154,SP AI,7/19/12 10:46,de,47.3308044,9.4087063,Appenzell,SP,1
BDPArbon,422495754,8,26,0,7,BDP Arbon,11/27/11 9:57,de,47.516719,9.4316052,Arbon,BDP,1
PDCArdon,2441939737,11,10,0,51,PDC d'Ardon,4/13/14 16:29,fr,46.2097015,7.2557998,Ardon,CVP,1
BalzStuecki,71233684,557,490,32,150,Balz Stückelberger,9/3/09 11:50,de,47.4963258,7.617419,Arlesheim,FDP,1
MDudler81,569251325,179,57,12,152,Markus Dudler,5/2/12 16:57,de,47.4963258,7.617419,Arlesheim,CVP,1
SDeletroz,330861188,9,115,1,31,Sébastien Délétroz,7/7/11 8:16,fr,46.27655,7.40582,Ayent,CVP,1
anlustenberger,41081201,2816,773,1174,855,Andreas Lustenberger,5/19/09 8:43,de,47.19537,8.52439,Baar,GPS,1
Beni_Riedi,401297286,85,120,1,224,Beni Riedi,10/30/11 10:26,de,47.19537,8.52439,Baar,SVP,1
DominikZehnder,372267716,78,38,1,42,Dominik Zehnder,9/12/11 13:19,de,47.2013092,8.72791,Bäch,FDP,1
FrickerJonas,182760916,559,375,38,346,Jonas Fricker,8/25/10 10:00,de,47.4806865,8.3101137,Baden,GPS,1
PhilippBachmann,519776279,169,85,29,126,Philipp Bachmann,3/9/12 20:02,de,47.4806865,8.3101137,Baden,GLP,1
PeterHergerFDP,185249415,162,97,1,192,Peter Herger,8/31/10 15:08,de,47.33813,8.85835,Bäretswil,FDP,1
aninaineichen,275025167,627,359,130,506,anina ineichen,3/31/11 13:51,de,47.5674422,7.5975507,Basel,GPS,1
BaschiDuerr,316344890,329,858,12,112,Baschi Dürr,6/13/11 9:31,de,47.5674422,7.5975507,Basel,FDP,1
beatrizgreuter,308676603,159,140,2,31,beatriz greuter,5/31/11 20:21,de,47.5674422,7.5975507,Basel,SP,1
BsBDP,1110083100,424,149,69,366,BDP Basel-Stadt,1/21/13 21:10,de,47.5674422,7.5975507,Basel,BDP,1
Daniele_Rocca,292204220,105,45,0,36,Daniele Rocca,5/3/11 8:24,de,47.5674422,7.5975507,Basel,FDP,1
EdibeGoelgeli,69240911,1513,406,119,642,Edibe Goelgeli,8/27/09 8:41,de,47.5674422,7.5975507,Basel,SP,1
EmmanuelUllmann,558379658,833,218,22,205,Emmanuel Ullmann,4/20/12 6:33,de,47.5674422,7.5975507,Basel,GLP,1
glp_BaselStadt,475912128,19,54,0,30,glp_Basel-Stadt,1/27/12 15:34,de,47.5674422,7.5975507,Basel,GLP,1
goetzlich,399324739,107,266,3,271,Christian Götz,10/27/11 10:12,de,47.5674422,7.5975507,Basel,SP,1
HubertAckermann,1117756470,88,44,2,127,hubert ackermann,1/24/13 21:15,de,47.5674422,7.5975507,Basel,BDP,1
JoelThuering,61464083,2504,453,3,669,Joël Thüring,7/30/09 11:35,de,47.5674422,7.5975507,Basel,SVP,1
jusobl,93440268,714,387,33,84,JUSO Baselland,11/29/09 17:18,de,47.5674422,7.5975507,Basel,SP,1
JusoBS,181914539,491,359,0,51,Juso Basel-Stadt,8/23/10 10:49,de,47.5674422,7.5975507,Basel,SP,1
LeventMorandini,241063025,39,13,1,30,Levent Morandini,1/21/11 11:05,de,47.5674422,7.5975507,Basel,FDP,1
LisaMathys,325095106,5015,821,1931,663,Lisa Mathys,6/27/11 18:41,de,47.5674422,7.5975507,Basel,SP,1
LorenzNaegelin,569841991,52,100,1,135,Lorenz Nägelin,5/3/12 9:44,de,47.5674422,7.5975507,Basel,SVP,1
lucaurgese,48692805,929,471,9,335,Luca Urgese,6/19/09 12:33,de,47.5674422,7.5975507,Basel,FDP,1
MartinaBasel,354855525,448,193,8,270,martina bernasconi,8/14/11 12:19,de,47.5674422,7.5975507,Basel,GLP,1
MartinKrumm,1110088908,3253,323,2546,606,Martin Krumm ,1/21/13 21:15,de,47.5674422,7.5975507,Basel,BDP,1
micwue,274595014,135,190,0,74,Michael Wüthrich,3/30/11 16:06,de,47.5674422,7.5975507,Basel,GPS,1
MirkoLischer,1148438900,1026,173,527,395,Mirko Lischer ميركو,2/4/13 16:22,de,47.5674422,7.5975507,Basel,SP,1
moringuy,57926938,336,1447,4,455,Guy Morin,7/18/09 13:00,de,47.5674422,7.5975507,Basel,GPS,1
n_vulin,1272980334,318,115,198,210,Nikola Vulin,3/16/13 18:28,de,47.5674422,7.5975507,Basel,SP,1
Nickygoesnet,566257947,17,13,2,53,Nicole Kuster,4/29/12 10:14,de,47.5674422,7.5975507,Basel,SP,1
Pascal__Rey,2392717454,46,22,19,83,Pascal Rey,3/16/14 13:27,de,47.5674422,7.5975507,Basel,SVP,1
PascalPfister,461650943,1405,506,1024,829,Pascal Pfister,1/12/12 1:25,de,47.5674422,7.5975507,Basel,SP,1
RetoHaener,477133011,31,38,0,57,Reto Häner,1/28/12 21:40,de,47.5674422,7.5975507,Basel,SP,1
seiler_daniel,802094864,653,106,144,204,Daniel Seiler,9/4/12 9:10,de,47.5674422,7.5975507,Basel,FDP,1
SPBaselStadt,291683688,200,515,5,283,SPBaselStadt,5/2/11 13:05,de,47.5674422,7.5975507,Basel,SP,1
TheresErni,1372091803,24,22,3,57,Theres Erni,4/22/13 12:58,de,47.5674422,7.5975507,Basel,BDP,1
UCamlibel,821698375,241,5678,253,1971,Talha Ugur Camlibel,9/13/12 15:24,de,47.5674422,7.5975507,Basel,GPS,1
transparenzBL,314093272,110,40,3,15,Mehr Transparenz!,6/9/11 18:09,de,47.4418122,7.7644002,Basel-Landschaft,SP,1
PfallerCH,498773440,104,76,53,113,Christian Pfaller,2/21/12 12:07,de,47.4426816,8.6277587,Bassersdorf,SVP,1
PhTschopp,357461846,5,23,9,62,Philippe Tschopp,8/18/11 12:02,de,47.2663803,8.2028999,Beinwil am See,BDP,1
maxarifay,34129040,392,394,14,985,Massimiliano Arif AY,4/22/09 1:29,it,46.1984944,9.0269178,Bellinzona,RL,1
Sandro_Morelli,68384070,138,112,8,278,Sandro Morelli,8/24/09 11:15,de,47.19596,9.00632,Benken,CVP,1
aaschaer,255586712,5,6,2,1076,andreas schär,2/21/11 17:29,de,46.9479222,7.4446085,Berne,GLP,1
AdrianSpahr,491171859,716,268,141,292,Adrian Spahr,2/13/12 10:16,de,46.9479222,7.4446085,Berne,SVP,1
ArnaudBon20,730678424,1448,275,20,547,Arnaud Bonvin,8/1/12 13:22,fr,46.9479222,7.4446085,Berne,FDP,1
BeatGubser,67111137,730,324,1,246,Beat Gubser,8/19/09 20:26,de,46.9479222,7.4446085,Berne,RR,1
BeniHochuli,843340820,4142,168,181,153,Der Bestatter Privat,9/24/12 10:32,de,46.9479222,7.4446085,Berne,EVP,1
BernhardEicher,442204065,2,73,0,10,Bernhard Eicher,12/20/11 21:30,de,46.9479222,7.4446085,Berne,FDP,1
blaisekropf,1623070765,235,284,63,174,Blaise Kropf,7/26/13 14:12,de,46.9479222,7.4446085,Berne,GPS,1
